A:
-8    -6    -13   -5    116   -6    -16   5     
-4    5     12    1     -7    57    12    4     
10    -7    -12   -3    -6    2     90    -6    
14    -8    -12   -12   5     -9    -6    119   
A_T:
0.0202    -0.000864 0.000125  -0.000158 -0.0011   0.000397  -0.00263  0.00115   
0.00166   0.0102    0.00192   -0.000146 0.000139  -0.00312  -0.000719 0.00103   
-0.00151  -0.0018   0.0101    -0.000563 -0.00141  -0.00214  -0.0015   -0.00113  
0.000912  0.00143   0.00115   0.00832   -0.000479 -0.00206  0.00116   0.0011    
0.00124   0.000368  0.00134   0.000277  0.00851   0.000331  0.00109   -0.000278 
0.0024    -0.000778 -0.00257  -0.000106 0.00119   0.0185    -0.00212  -0.000491 
-0.00242  0.000791  0.00173   0.000282  0.00045   -0.000987 0.0113    0.000386  
-0.00232  0.000719  0.00108   0.000786  -0.000296 0.000658  0.000593  0.00833   
A_T_ans:
0.0202    -0.000864 0.000125  -0.000158 -0.0011   0.000397  -0.00263  0.00115   
0.00166   0.0102    0.00192   -0.000146 0.000139  -0.00312  -0.000719 0.00103   
-0.00151  -0.0018   0.0101    -0.000563 -0.00141  -0.00214  -0.0015   -0.00113  
0.000912  0.00143   0.00115   0.00832   -0.000479 -0.00206  0.00116   0.0011    
0.00124   0.000368  0.00134   0.000277  0.00851   0.000332  0.00109   -0.000278 
0.0024    -0.000778 -0.00257  -0.000106 0.00119   0.0185    -0.00212  -0.000491 
-0.00242  0.000791  0.00173   0.000282  0.00045   -0.000987 0.0113    0.000386  
-0.00232  0.000719  0.00108   0.000786  -0.000297 0.000658  0.000593  0.00833   
error:7.765521559122135e-10error_ans2.245997132096153e-14
A:
121   -8    -16   15    -13   -5    15    -10   
11    109   -6    12    -12   16    -15   13    
10    -6    88    -4    6     -9    13    16    
4     5     11    47    0     -2    10    -1    
4     14    13    12    83    0     2     3     
8     8     13    5     -15   110   12    -10   
-2    -2    -15   14    -3    3     114   -6    
-2    10    3     -8    5     -1    14    105   
A_T:
0.00811   0.000545  0.0014    -0.00259  0.00126   0.000389  -0.00104  0.000408  
-0.000805 0.00946   0.00128   -0.00296  0.00105   -0.00142  0.00178   -0.00154  
-0.00108  0.000642  0.0109    0.00118   -0.000652 0.000784  -0.000975 -0.0018   
-0.000375 -0.00135  -0.00331  0.0221    -6.09e-05 0.000367  -0.00182  0.000778  
-4.14e-05 -0.0015   -0.00153  -0.00278  0.0119    4.08e-05  6.38e-06  5.21e-05  
-0.000378 -0.00108  -0.00183  -0.000623 0.00146   0.00911   -0.000953 0.00114   
5.3e-05   0.000362  0.00186   -0.00259  0.000204  -0.000185 0.00883   0.000134  
0.000225  -0.000999 -0.000852 0.00236   -0.000644 0.000258  -0.00149  0.00978   
A_T_ans:
0.00811   0.000545  0.0014    -0.00259  0.00126   0.000389  -0.00104  0.000408  
-0.000805 0.00946   0.00128   -0.00296  0.00105   -0.00142  0.00179   -0.00154  
-0.00108  0.000643  0.0109    0.00118   -0.000652 0.000784  -0.000975 -0.0018   
-0.000375 -0.00135  -0.00331  0.0221    -6.09e-05 0.000367  -0.00182  0.000778  
-4.14e-05 -0.0015   -0.00153  -0.00278  0.0119    4.08e-05  6.42e-06  5.21e-05  
-0.000378 -0.00108  -0.00183  -0.000623 0.00146   0.00911   -0.000953 0.00114   
5.3e-05   0.000362  0.00186   -0.00259  0.000204  -0.000185 0.00883   0.000134  
0.000225  -0.000999 -0.000852 0.00236   -0.000644 0.000258  -0.00149  0.00978   
error:7.914202626579936e-10error_ans2.6118512496080718e-14
A:
80    -11   -8    11    9     2     2     13    
-15   111   9     7     13    12    13    -13   
-7    4     123   13    8     8     13    11    
-13   3     13    126   16    8     0     -12   
16    -5    -16   6     125   -7    4     -5    
7     7     10    -10   2     71    4     -12   
4     8     12    -13   -9    11    93    14    
-3    10    0     -6    12    -13   -11   91    
A_T:
0.0128    0.00153   0.000924  -0.0015   -0.000803 -0.000872 -0.000779 -0.00196  
0.002     0.00927   -0.000407 -0.000761 -0.00113  -0.00127  -0.00107  0.000922  
0.000735  4.22e-05  0.00845   -0.00118  -0.000408 -0.00091  -0.00129  -0.00122  
0.0015    -0.000115 -0.000833 0.00794   -0.00109  -0.000844 0.000267  0.000705  
-0.00158  8.27e-05  0.00092   -0.000275 0.00797   0.000937  -0.000405 0.000713  
-0.00123  -0.00127  -0.0014   0.00162   -0.000348 0.0147    5.33e-05  0.00229   
-0.000654 -0.000541 -0.000894 0.00103   0.000987  -0.00177  0.0108    -0.00158  
0.000255  -0.00123  -0.00041  0.00095   -0.000956 0.00181   0.00148   0.0109    
A_T_ans:
0.0128    0.00153   0.000924  -0.0015   -0.000803 -0.000872 -0.000779 -0.00196  
0.002     0.00927   -0.000407 -0.000761 -0.00113  -0.00127  -0.00107  0.000922  
0.000735  4.23e-05  0.00845   -0.00118  -0.000408 -0.00091  -0.00129  -0.00122  
0.0015    -0.000115 -0.000833 0.00794   -0.00109  -0.000844 0.000267  0.000705  
-0.00158  8.28e-05  0.00092   -0.000275 0.00797   0.000937  -0.000405 0.000713  
-0.00123  -0.00127  -0.0014   0.00162   -0.000348 0.0147    5.34e-05  0.00229   
-0.000654 -0.000541 -0.000894 0.00103   0.000987  -0.00177  0.0108    -0.00158  
0.000255  -0.00123  -0.00041  0.00095   -0.000956 0.00181   0.00148   0.0109    
error:8.463203471364977e-10error_ans2.7861264557809488e-14
A:
57    -2    -4    0     -7    -9    -6    -7    
-11   75    11    3     4     16    -9    14    
-5    8     99    -6    9     -8    -1    -3    
6     10    -3    125   11    11    -14   -10   
9     -13   -8    -15   117   11    -15   11    
6     -1    1     10    8     70    3     1     
-6    8     8     -11   8     4     97    -4    
-3    1     0     -16   11    -4    -16   115   
A_T:
0.0175    0.000361  0.000595  0.000179  0.000642  0.00209   0.00135   0.00102   
0.00285   0.0135    -0.00145  -0.000217 0.0001    -0.00301  0.00125   -0.00146  
0.00061   -0.00126  0.0102    0.000349  -0.000901 0.00165   -2.18e-05 0.000557  
-0.000724 -0.00143  0.000231  0.00823   -0.00089  -0.000897 0.00106   0.000982  
-0.000895 0.00106   0.000465  0.00119   0.00842   -0.00194  0.00145   -0.000806 
-0.00131  0.000326  -0.000273 -0.00139  -0.000831 0.0144    -0.000881 -0.000324 
0.000865  -0.00127  -0.000689 0.000939  -0.000698 -0.000269 0.0104    0.000701  
0.000492  -0.000574 -8.96e-05 0.00112   -0.00104  0.000605  0.00145   0.00904   
A_T_ans:
0.0175    0.000361  0.000595  0.000179  0.000642  0.00209   0.00135   0.00102   
0.00285   0.0135    -0.00145  -0.000217 0.0001    -0.00301  0.00125   -0.00146  
0.00061   -0.00126  0.0102    0.000349  -0.000901 0.00165   -2.19e-05 0.000557  
-0.000724 -0.00143  0.000231  0.00823   -0.00089  -0.000897 0.00106   0.000982  
-0.000895 0.00106   0.000465  0.00119   0.00842   -0.00194  0.00145   -0.000806 
-0.00131  0.000326  -0.000273 -0.00139  -0.000831 0.0144    -0.000881 -0.000324 
0.000865  -0.00127  -0.000689 0.000939  -0.000698 -0.000269 0.0104    0.000702  
0.000492  -0.000574 -8.96e-05 0.00112   -0.00104  0.000605  0.00145   0.00904   
error:6.294591514688364e-10error_ans2.1269948511179522e-14
A:
93    -9    -14   14    -5    -8    4     16    
-6    78    0     5     -10   -1    -4    -6    
-3    7     99    0     8     -9    -3    14    
-12   5     -4    84    -8    7     3     -1    
11    0     1     7     85    -7    15    -8    
14    -3    16    8     7     113   -10   -15   
-13   -3    -9    -2    3     14    85    13    
-15   -8    -4    7     5     5     -16   78    
A_T:
0.01      0.00101   0.00103   -0.00174  0.000486  0.0011    -0.000626 -0.00182  
0.000738  0.0131    0.0001    -0.0011   0.00138   0.000218  0.000577  0.000911  
1.51e-05  -0.00106  0.00994   0.000231  -0.000999 0.000764  0.000209  -0.00186  
0.00129   -0.000715 0.000637  0.0117    0.0011    -0.000421 -0.000751 -0.000127 
-0.0015   0.000111  -0.000541 -0.000986 0.0115    0.000724  -0.00149  0.00197   
-0.000788 0.000632  -0.00129  -0.000753 -0.00077  0.00843   0.0015    0.00173   
0.00142   0.000145  0.0013    0.000352  -0.00014  -0.00109  0.0111    -0.00259  
0.00233   0.00153   0.00105   -0.0013   -0.000633 -0.000501 0.0023    0.0117    
A_T_ans:
0.01      0.00101   0.00103   -0.00174  0.000486  0.0011    -0.000626 -0.00182  
0.000738  0.0131    0.0001    -0.0011   0.00138   0.000218  0.000577  0.000911  
1.51e-05  -0.00106  0.00994   0.000231  -0.000999 0.000764  0.000209  -0.00186  
0.00129   -0.000715 0.000637  0.0117    0.0011    -0.000421 -0.000751 -0.000127 
-0.0015   0.000111  -0.000541 -0.000986 0.0115    0.000724  -0.00149  0.00197   
-0.000788 0.000632  -0.00129  -0.000753 -0.00077  0.00843   0.0015    0.00173   
0.00142   0.000145  0.0013    0.000352  -0.00014  -0.00109  0.0111    -0.00259  
0.00233   0.00153   0.00105   -0.0013   -0.000633 -0.000501 0.0023    0.0117    
error:6.88142876015263e-10error_ans1.1573032484675968e-12
A:
70    -1    13    -4    16    7     12    1     
9     124   -8    9     -3    -16   -13   15    
15    -9    84    -4    11    -14   3     13    
11    -9    4     46    -1    4     0     -7    
14    1     -15   10    106   4     -4    7     
4     7     13    -13   -7    88    -2    16    
9     6     -13   10    2     8     103   -15   
11    -4    -4    5     -9    5     6     84    
A_T:
0.0153    0.000223  -0.0028   0.00141   -0.00202  -0.00146  -0.0018   0.000453  
-0.00102  0.00782   0.000847  -0.0012   0.000216  0.00167   0.00122   -0.00173  
-0.00252  0.000753  0.0117    0.00166   -0.000831 0.00227   0.000182  -0.00211  
-0.00393  0.00151   0.000178  0.0205    0.0009    -0.000499 0.000576  0.00158   
-0.00189  -0.000155 0.00206   -0.00196  0.00938   0.000125  0.000574  -0.00114  
-0.000639 -0.000604 -0.00164  0.0029    0.000866  0.0109    0.000378  -0.00147  
-0.00142  -0.000427 0.00191   -0.00225  -0.000111 -0.000514 0.00967   0.00144   
-0.002    0.000339  0.00114   -0.0016   0.00114   -0.000192 -0.000383 0.0114    
A_T_ans:
0.0153    0.000223  -0.0028   0.00141   -0.00202  -0.00146  -0.0018   0.000453  
-0.00102  0.00782   0.000847  -0.0012   0.000216  0.00167   0.00122   -0.00173  
-0.00252  0.000753  0.0117    0.00166   -0.000831 0.00227   0.000182  -0.00211  
-0.00393  0.00151   0.000178  0.0205    0.0009    -0.000499 0.000576  0.00158   
-0.00189  -0.000155 0.00206   -0.00196  0.00938   0.000125  0.000574  -0.00114  
-0.00064  -0.000604 -0.00164  0.0029    0.000866  0.0109    0.000378  -0.00147  
-0.00142  -0.000428 0.00191   -0.00225  -0.000111 -0.000514 0.00967   0.00144   
-0.002    0.000339  0.00114   -0.0016   0.00114   -0.000192 -0.000383 0.0114    
error:6.182325762438268e-10error_ans3.307511245797748e-14
A:
115   6     3     -4    5     10    3     -1    
-5    114   -1    12    10    -9    -3    15    
11    -13   84    7     6     3     11    -6    
-15   6     9     95    -1    8     -4    -7    
4     9     10    6     70    4     0     -5    
-15   -11   15    5     14    107   0     8     
2     12    -5    14    12    -8    114   15    
-4    1     11    5     -2    10    10    127   
A_T:
0.00866   -0.000554 -0.000219 0.000538  -0.000285 -0.000917 -0.000222 0.000226  
0.000353  0.00907   0.000411  -0.00108  -0.00165  0.000999  0.000263  -0.00127  
-0.00115  0.00167   0.0121    -0.000933 -0.000972 -0.00011  -0.00116  0.000418  
0.00134   -0.000945 -0.00115  0.0107    0.000454  -0.00103  0.000366  0.000698  
-0.000555 -0.00136  -0.00166  -0.000675 0.0148    -0.000574 5.84e-05  0.000651  
0.00141   0.00086   -0.00134  -0.000302 -0.00207  0.00952   0.00018   -0.000873 
-0.000275 -0.00052  0.000844  -0.00118  -0.0017   0.000868  0.00874   -0.00112  
0.000219  -0.000245 -0.000998 -0.00021  0.0006    -0.000814 -0.000624 0.00799   
A_T_ans:
0.00866   -0.000554 -0.000219 0.000538  -0.000285 -0.000918 -0.000222 0.000226  
0.000353  0.00907   0.000411  -0.00108  -0.00165  0.000999  0.000263  -0.00127  
-0.00115  0.00167   0.0121    -0.000933 -0.000972 -0.00011  -0.00116  0.000418  
0.00134   -0.000945 -0.00115  0.0107    0.000454  -0.00103  0.000366  0.000698  
-0.000555 -0.00136  -0.00166  -0.000675 0.0148    -0.000574 5.84e-05  0.000651  
0.00141   0.00086   -0.00134  -0.000302 -0.00207  0.00952   0.000181  -0.000873 
-0.000275 -0.00052  0.000844  -0.00118  -0.0017   0.000868  0.00874   -0.00112  
0.000219  -0.000245 -0.000998 -0.00021  0.0006    -0.000814 -0.000625 0.00799   
error:8.832792275370593e-10error_ans3.5405472329793006e-14
A:
107   -16   12    11    -16   -8    -12   -6    
13    69    1     -5    -5    15    12    -1    
-9    -16   80    13    6     3     6     0     
1     -12   14    102   -6    15    -2    -8    
-6    -4    -9    7     116   -16   11    -16   
-10   10    0     -16   16    121   16    -8    
-5    -15   -6    4     15    -13   100   -5    
13    -1    -10   14    12    8     -7    122   
A_T:
0.00913   0.00187   -0.000988 -0.000849 0.00109   0.000682  0.000727  0.000626  
-0.00194  0.0141    -2.23e-05 0.000598  0.000872  -0.00202  -0.00169  -2.73e-05 
0.000655  0.00264   0.0125    -0.00154  -0.000315 -0.000533 -0.000912 -0.000161 
-0.000554 0.00152   -0.00148  0.00978   0.00066   -0.00133  0.00022   0.000635  
0.000435  0.000357  0.00107   -0.000705 0.00849   0.000979  -0.00108  0.00111   
0.000694  -0.00113  -0.000413 0.00122   -0.000915 0.00806   -0.000888 0.000477  
0.000205  0.00211   0.000606  -0.000231 -0.00131  0.000626  0.00979   0.000283  
-0.000948 0.000119  0.00126   -0.00118  -0.00106  -0.000569 0.000535  0.00792   
A_T_ans:
0.00913   0.00187   -0.000988 -0.000849 0.00109   0.000683  0.000727  0.000626  
-0.00194  0.0141    -2.23e-05 0.000598  0.000873  -0.00202  -0.00169  -2.74e-05 
0.000655  0.00264   0.0125    -0.00154  -0.000315 -0.000533 -0.000912 -0.000161 
-0.000554 0.00152   -0.00148  0.00978   0.00066   -0.00133  0.00022   0.000635  
0.000435  0.000357  0.00107   -0.000705 0.00849   0.000979  -0.00108  0.00111   
0.000694  -0.00113  -0.000413 0.00122   -0.000915 0.00806   -0.000888 0.000477  
0.000205  0.00211   0.000606  -0.000231 -0.00131  0.000626  0.00979   0.000283  
-0.000948 0.000119  0.00126   -0.00118  -0.00106  -0.000569 0.000535  0.00792   
error:8.568790121898928e-10error_ans1.6134632375629697e-14
A:
81    7     -16   -16   -4    -13   -1    -4    
3     82    1     10    12    -14   -14   5     
13    5     77    0     -10   -15   -6    6     
-1    -2    -16   77    5     -10   1     -9    
12    -9    -5    1     90    -1    14    4     
13    13    -12   8     -10   115   -3    1     
-13   6     12    -4    11    -5    121   -4    
-8    4     15    -12   12    5     4     91    
A_T:
0.0115    -0.00131  0.00316   0.00246   0.00103   0.00175   -1.3e-05  0.000549  
-0.000163 0.0118    -0.000553 -0.00169  -0.0015   0.00128   0.00157   -0.000663 
-0.00253  -0.000587 0.0128    -0.000752 0.00166   0.00132   0.000426  -0.00106  
-0.00029  -0.000139 0.0026    0.013     -0.000429 0.00137   4.99e-05  0.00111   
-0.00204  0.00147   0.000416  -0.000947 0.0112    5.96e-06  -0.00108  -0.00083  
-0.00168  -0.00112  0.000884  -0.00114  0.00122   0.00841   -1.16e-05 -0.00033  
0.00166   -0.000871 -0.000865 0.000966  -0.00101  0.000373  0.00823   0.000676  
0.00169   -0.000647 -0.00152  0.00227   -0.00167  -0.000418 -0.000352 0.0115    
A_T_ans:
0.0115    -0.00131  0.00316   0.00246   0.00103   0.00175   -1.3e-05  0.000549  
-0.000163 0.0118    -0.000553 -0.00169  -0.0015   0.00128   0.00157   -0.000663 
-0.00253  -0.000587 0.0128    -0.000752 0.00166   0.00132   0.000426  -0.00106  
-0.00029  -0.000139 0.0026    0.013     -0.000429 0.00137   4.99e-05  0.00111   
-0.00204  0.00147   0.000416  -0.000947 0.0112    5.98e-06  -0.00108  -0.00083  
-0.00168  -0.00112  0.000884  -0.00114  0.00122   0.00841   -1.17e-05 -0.00033  
0.00166   -0.000871 -0.000865 0.000966  -0.00101  0.000373  0.00823   0.000676  
0.00169   -0.000647 -0.00152  0.00227   -0.00167  -0.000418 -0.000352 0.0115    
error:6.953300157874764e-10error_ans1.7862407257938484e-14
A:
110   11    6     -15   15    -9    -14   13    
-1    85    -15   -8    -16   -6    1     -4    
-13   -7    93    13    1     16    4     9     
-11   14    -2    68    8     1     0     13    
10    13    1     1     106   3     8     -11   
-14   5     1     -8    0     91    -1    13    
11    -10   16    -10   13    -8    116   -15   
-12   -12   4     5     -12   15    7     82    
A_T:
0.00924   -0.00159  -0.000948 0.00261   -0.00215  0.00149   0.00145   -0.00211  
0.000372  0.0114    0.00185   0.00103   0.00164   0.000337  -0.000243 0.000253  
0.000836  0.00107   0.0109    -0.00195  3.38e-05  -0.00165  -0.000256 -0.000751 
0.00134   -0.00273  -0.000145 0.0151    -0.00214  0.000419  0.000521  -0.00298  
-0.000837 -0.00111  -0.000155 -0.000752 0.00971   -0.00076  -0.000852 0.00148   
0.00137   -0.00134  -0.000361 0.00183   -0.00086  0.0115    0.000492  -0.00239  
-0.000532 0.000987  -0.00131  0.00151   -0.000772 0.000778  0.00857   0.00138   
0.000957  0.00155   -0.000237 -0.000866 0.0017    -0.00197  -0.000789 0.0127    
A_T_ans:
0.00924   -0.00159  -0.000948 0.00261   -0.00215  0.00149   0.00145   -0.00211  
0.000372  0.0114    0.00185   0.00103   0.00164   0.000337  -0.000243 0.000253  
0.000836  0.00107   0.0109    -0.00195  3.38e-05  -0.00165  -0.000256 -0.000751 
0.00134   -0.00273  -0.000145 0.0151    -0.00214  0.000419  0.000521  -0.00298  
-0.000837 -0.00111  -0.000155 -0.000752 0.00971   -0.00076  -0.000852 0.00148   
0.00137   -0.00134  -0.000361 0.00183   -0.00086  0.0115    0.000492  -0.00239  
-0.000532 0.000987  -0.00131  0.00151   -0.000772 0.000778  0.00857   0.00138   
0.000957  0.00155   -0.000237 -0.000866 0.0017    -0.00197  -0.000789 0.0127    
error:6.322480317066947e-10error_ans3.136445830105039e-14
A:
118   13    -14   -5    0     12    7     3     
1     91    0     4     3     7     0     5     
-6    7     77    -7    9     3     -15   0     
12    -12   6     110   1     -2    -15   -5    
-1    -6    3     -11   86    -1    6     -5    
-16   10    12    8     -2    80    -15   8     
6     6     13    16    3     10    75    7     
-1    -12   -1    5     9     16    15    116   
A_T:
0.00837   -0.0011   0.00174   0.000674  -0.000156 -0.00114  -0.000507 -3.77e-05 
-0.00017  0.011     0.000151  -0.00034  -0.000366 -0.000857 -7.71e-05 -0.000435 
0.000372  -0.00117  0.0128    0.000415  -0.00139  -0.00074  0.00258   -0.000106 
-0.00102  0.00129   -0.00113  0.00867   -0.000107 5.29e-05  0.00157   0.000241  
8.82e-06  0.00107   -0.000404 0.00119   0.0116    9.26e-05  -0.000863 0.00055   
0.00161   -0.0018   -0.00191  -0.00106  0.000598  0.0124    0.00188   -0.000954 
-0.000715 -0.000789 -0.00192  -0.00184  -0.000143 -0.00123  0.0126    -0.000706 
-2.86e-05 0.00133   0.000733  -0.000107 -0.00101  -0.00167  -0.00187  0.00874   
A_T_ans:
0.00837   -0.0011   0.00174   0.000674  -0.000156 -0.00114  -0.000507 -3.78e-05 
-0.00017  0.011     0.000151  -0.000341 -0.000366 -0.000857 -7.71e-05 -0.000435 
0.000372  -0.00117  0.0128    0.000415  -0.00139  -0.00074  0.00258   -0.000106 
-0.00102  0.00129   -0.00113  0.00867   -0.000107 5.29e-05  0.00157   0.000241  
8.82e-06  0.00107   -0.000404 0.00119   0.0116    9.26e-05  -0.000863 0.00055   
0.00161   -0.0018   -0.00191  -0.00106  0.000598  0.0124    0.00188   -0.000954 
-0.000715 -0.000789 -0.00192  -0.00184  -0.000143 -0.00123  0.0126    -0.000706 
-2.86e-05 0.00133   0.000733  -0.000107 -0.00101  -0.00167  -0.00187  0.00874   
error:5.615419240712072e-10error_ans2.3155423763081237e-14
A:
91    -6    -13   -12   -7    4     -12   5     
1     54    8     -6    8     -8    -5    0     
6     -1    65    -1    7     -15   -4    7     
-16   13    -4    115   -6    6     -8    -8    
5     4     4     0     126   -11   4     2     
13    13    16    6     -6    122   8     12    
12    -2    13    0     4     -15   112   4     
10    16    3     4     15    -10   2     101   
A_T:
0.0109    0.00114   0.00183   0.00124   0.000526  4.41e-05  0.00137   -0.00064  
-6.37e-05 0.0181    -0.00249  0.000867  -0.000972 0.000855  0.000746  0.000133  
-0.00111  0.000149  0.0147    -2.94e-05 -0.000679 0.00174   0.000333  -0.00118  
0.00136   -0.00203  0.000942  0.00874   0.000464  -0.000317 0.000709  0.00056   
-0.000424 -0.000731 -0.000542 -0.000111 0.00804   0.000564  -0.00043  -0.000159 
-0.000919 -0.00172  -0.00176  -0.000581 0.000621  0.00781   -0.000846 -0.000785 
-0.00111  8.56e-05  -0.00216  -0.000164 -0.000162 0.000817  0.00868   -0.000246 
-0.0011   -0.00297  -0.000313 -0.000643 -0.00103  0.000495  -0.000483 0.00991   
A_T_ans:
0.0109    0.00114   0.00183   0.00124   0.000527  4.42e-05  0.00137   -0.00064  
-6.38e-05 0.0181    -0.00249  0.000867  -0.000972 0.000855  0.000746  0.000133  
-0.00111  0.000149  0.0147    -2.94e-05 -0.000679 0.00174   0.000333  -0.00118  
0.00136   -0.00203  0.000942  0.00874   0.000464  -0.000317 0.000709  0.00056   
-0.000424 -0.000731 -0.000542 -0.000111 0.00804   0.000564  -0.00043  -0.000159 
-0.000919 -0.00172  -0.00176  -0.000581 0.000621  0.00781   -0.000846 -0.000785 
-0.00111  8.56e-05  -0.00216  -0.000164 -0.000162 0.000817  0.00868   -0.000246 
-0.0011   -0.00297  -0.000313 -0.000643 -0.00103  0.000495  -0.000483 0.00991   
error:1.0046043996680964e-09error_ans2.7239095315597394e-14
A:
94    -10   7     4     -9    10    0     11    
1     93    -11   -16   -9    9     10    8     
-1    -12   49    -7    -1    9     -5    0     
7     2     -12   50    4     1     -13   -1    
-15   16    -10   5     120   11    2     7     
-3    1     -7    -7    -13   79    8     -7    
5     13    -7    15    9     -5    84    3     
13    -12   4     4     -10   8     -7    110   
A_T:
0.0109    0.000769  -0.0016   -0.000898 0.000676  -0.00127  -0.000327 -0.00127  
-0.000205 0.011     0.00332   0.0039    0.000484  -0.00166  -0.000429 -0.000865 
-0.000176 0.00248   0.0216    0.00301   -0.000182 -0.00259  0.00168   -0.000335 
-0.00182  -0.000203 0.00529   0.0198    -0.00103  -0.000269 0.00348   0.000331  
0.00149   -0.00118  0.000746  -0.00129  0.00823   -0.00121  -0.000151 -0.000671 
0.000424  0.000111  0.00231   0.00202   0.0014    0.012     -0.000685 0.000661  
-0.000402 -0.00139  0.000511  -0.00355  -0.000767 0.00104   0.0115    -8.85e-05 
-0.00116  0.000817  -0.000494 -0.000788 0.000615  -0.000844 0.00057   0.00903   
A_T_ans:
0.0109    0.000769  -0.0016   -0.000898 0.000676  -0.00127  -0.000327 -0.00127  
-0.000205 0.011     0.00332   0.0039    0.000484  -0.00166  -0.000429 -0.000865 
-0.000176 0.00248   0.0216    0.00301   -0.000182 -0.00259  0.00168   -0.000335 
-0.00182  -0.000204 0.00529   0.0198    -0.00103  -0.000269 0.00348   0.000331  
0.00149   -0.00118  0.000746  -0.00129  0.00823   -0.00121  -0.000151 -0.000671 
0.000424  0.000111  0.00231   0.00202   0.0014    0.012     -0.000685 0.000661  
-0.000402 -0.00139  0.000511  -0.00355  -0.000767 0.00104   0.0115    -8.85e-05 
-0.00116  0.000817  -0.000494 -0.000788 0.000615  -0.000844 0.00057   0.00903   
error:6.494502713394468e-10error_ans2.390990414452642e-14
A:
110   -1    -16   2     -5    -3    -12   -7    
-15   114   -8    0     6     -6    6     -16   
14    -10   103   6     -7    8     14    1     
-16   -15   -4    101   -1    -3    14    1     
-6    8     -5    5     88    14    13    -16   
9     1     14    11    5     82    -13   11    
2     16    -1    1     15    11    114   -10   
-16   -16   14    -15   14    14    11    124   
A_T:
0.00902   0.000139  0.00135   -0.000185 0.000395  -6.56e-05 0.000685  0.000629  
0.00124   0.00909   0.000636  6.29e-05  -0.000637 0.00063   -0.000392 0.00107   
-0.00102  0.000947  0.00975   -0.000482 0.000946  -0.000907 -0.00151  7.04e-05  
0.00155   0.00151   0.000654  0.00978   0.000303  0.000552  -0.00118  9.34e-05  
0.000908  -0.000293 0.000734  -0.000161 0.0116    -0.0021   -0.00168  0.00156   
-0.00135  -0.000836 -0.00187  -0.00136  -0.00102  0.0123    0.00194   -0.00123  
-0.000196 -0.00103  -5.25e-06 0.000177  -0.00145  -0.00109  0.00878   0.000472  
0.00169   0.00149   -0.000636 0.00138   -0.00117  -0.000818 -0.000742 0.00821   
A_T_ans:
0.00902   0.000139  0.00135   -0.000185 0.000395  -6.56e-05 0.000685  0.00063   
0.00124   0.00909   0.000636  6.3e-05   -0.000637 0.00063   -0.000392 0.00107   
-0.00102  0.000947  0.00975   -0.000482 0.000946  -0.000907 -0.00151  7.05e-05  
0.00155   0.00151   0.000654  0.00978   0.000303  0.000552  -0.00118  9.35e-05  
0.000908  -0.000293 0.000734  -0.000161 0.0116    -0.0021   -0.00168  0.00156   
-0.00135  -0.000836 -0.00187  -0.00136  -0.00102  0.0123    0.00194   -0.00123  
-0.000196 -0.00103  -5.28e-06 0.000177  -0.00145  -0.00109  0.00878   0.000472  
0.00169   0.00149   -0.000636 0.00138   -0.00117  -0.000818 -0.000742 0.00821   
error:8.581118038364366e-10error_ans4.0590965847722806e-14
A:
82    5     -9    1     0     4     13    -8    
-11   122   11    -3    -7    -1    4     8     
-8    3     72    -3    -4    -10   12    -13   
5     -8    1     96    -11   -8    15    -12   
-8    -10   -2    4     62    -10   -10   2     
1     11    -3    13    11    116   14    -15   
-5    -4    -9    0     -12   3     95    1     
15    -15   -8    -3    -9    8     -14   97    
A_T:
0.012     -0.000406 0.00148   -8.05e-06 -2.82e-05 -0.000333 -0.00159  0.00118   
0.00114   0.00814   -0.00121  0.000146  0.000672  5.48e-05  -0.000412 -0.000723 
0.000882  -0.000194 0.0141    0.000307  0.000725  0.00116   -0.00172  0.0022    
-0.000685 0.000882  -0.00031  0.0103    0.00169   0.00081   -0.00129  0.00121   
0.00191   0.00109   0.000732  -0.000816 0.0161    0.00132   0.00122   -7.65e-05 
-0.000579 -0.000827 0.000387  -0.00103  -0.00175  0.00838   -0.001    0.00129   
0.00103   0.00045   0.00143   -3.96e-05 0.00217   4.17e-07  0.0104    8.34e-05  
-0.00125  0.00157   0.000982  0.000371  0.00218   -0.000388 0.0017    0.0101    
A_T_ans:
0.012     -0.000406 0.00148   -8.05e-06 -2.82e-05 -0.000333 -0.00159  0.00118   
0.00114   0.00814   -0.00121  0.000146  0.000672  5.49e-05  -0.000412 -0.000723 
0.000882  -0.000194 0.0141    0.000307  0.000725  0.00116   -0.00172  0.0022    
-0.000685 0.000882  -0.00031  0.0103    0.00169   0.00081   -0.00129  0.00121   
0.00191   0.00109   0.000733  -0.000816 0.0161    0.00132   0.00122   -7.65e-05 
-0.000579 -0.000827 0.000387  -0.00103  -0.00175  0.00838   -0.001    0.00129   
0.00103   0.00045   0.00143   -3.97e-05 0.00217   4.33e-07  0.0104    8.35e-05  
-0.00125  0.00157   0.000982  0.000371  0.00218   -0.000388 0.0017    0.0101    
error:9.463825278999138e-10error_ans1.635810669385518e-14
A:
127   -3    -11   4     1     10    12    7     
0     113   -4    -2    12    7     16    -7    
1     10    121   -16   12    -3    -15   -6    
-5    16    6     117   16    -13   -9    -13   
-6    -14   -2    5     87    -3    -10   0     
